analysis_id,request_id,cell_id,taskset_id,taskset_hash,generation_seed,M,task_n,utilization,exact_e0,deadline_mode,analysis_variant,method_role,solver_status,certification_status,taskset_proven,first_failed_priority,n_tasks_total,n_tasks_evaluated,n_tasks_candidate_found,n_tasks_certified,source_analysis_id,source_vector_hash,target_carry_in_vector_hash,dependency_check_status,fixed_carry_in_interface_status,dominance_invariant_status,dominance_violation_count,diagnostic_mode,final_attempt_id,attempt_count,timeout_budget_seconds,runtime_wall_seconds,runtime_cpu_seconds,worker_startup_seconds,serialization_seconds,ipc_seconds,outer_timeout,terminal_origin
03d9687c32aff1d31821d55385bb6a3d286f1791b91c4a3eed9076e9416b0c79,32fc081a701161d630819aa2bd6a2bb8fb2816e64a7acd3b1b5d0ef0515cea65,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,40bc3958eb59dc0aeaabae0f50aa10dff23cd7be35516f731b30d0322d55276c,959759777,4,10,1/5,21473099401200000281/200000000000000000000,constrained,CW_THETA_CW,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,f6a2cd68f7907b3bfdd29fdc9a8aa864b2de5974cd9c2b8c030ba424805b27fd,1,30.0,0.827760433,0.713765136,0.092161738,0.000636759,0.010930550,False,PRODUCTION_ANALYZER
291e282918924c1d95ac0a4820a17672d2355d560444ee3c459a8c1ec4e6ddc4,753a14dee952c0dd2b012d352321c148f553283f9950d24f214306bb0d02cfb7,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,3b4a9aaf332f0a0c9187a7271e82507b78ba4e559cf821a55eff509734c6146d,453664908,4,10,3/10,1,constrained,LOC_THETA_CW,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,e277c6acf469ee7438c676281c5c1dc8087a493bb2ddecf66fdb92c5fd3f91de,64167ecfec72444bf6b005114804044f37fd75338af123c7d84bcfe9b5adcd0e,64167ecfec72444bf6b005114804044f37fd75338af123c7d84bcfe9b5adcd0e,VALID,ACTIVE,SATISFIED,0,False,3b1a4a67bfc7b195276ce150d69196cbcdb53d0d0bb188c77dd618cdb23648eb,1,30.0,3.189050758,3.077466287,0.090417717,0.000753672,0.010579447,False,PRODUCTION_ANALYZER
2f19e161f2a0dc6c4dc133ee553ed78fa8fb1ae219f18b58a56bf9a5406aff11,d6fb84f003dc6e97fbd2fdeef9e40f4a536dcdbecb2f9881283b890e9db71a4b,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,40bc3958eb59dc0aeaabae0f50aa10dff23cd7be35516f731b30d0322d55276c,959759777,4,10,1/5,1,constrained,CW_D,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,97e1f971e4d935818a495937e0dd95b4b23caa61b8743614fd745dc7e7c1ae55,,NOT_CHECKED,ACTIVE,NOT_APPLICABLE,0,False,8da72265d9b42297bcc41b1db32b58977f6e6c5a0a8377e3b1303defed799835,1,30.0,0.976962477,0.866876737,0.088799863,0.001125598,0.017944212,False,PRODUCTION_ANALYZER
3795bd5eecb4d3680706cf7635099b550c1f986fc2a55bee3092f1f5edfe4284,678abc96a99423b5a0ac5c3e352c17fd0cccfc0b8623655e017bb3e54e18771c,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,20b67e1aa38f71b9f11f41e0c07cf76ac1f94e324e7a2bfb1335618548ce03a5,11215736,4,10,2/5,21473099401200000281/200000000000000000000,constrained,LOC_THETA_CW,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,3a15ae69dfae879cc0eeebd9f27fabcf7caf31a075daa2d6e56fb5bed0db5867,74c9235091392ff048a01be7621c43f62ad665dd7590ef94a35702c477a70dec,74c9235091392ff048a01be7621c43f62ad665dd7590ef94a35702c477a70dec,VALID,ACTIVE,SATISFIED,0,False,aec9bdf07f2e3105feb7e3d6f197c4f01f19e1d44b59faab79d2c10e742100d9,1,30.0,8.158995865,8.039406869,0.104461625,0.000695221,0.012243613,False,PRODUCTION_ANALYZER
38fcc2a5ee269e9167d705bb4c4c21b7ec923a0f660478aeb45498a05e67540b,a52b1559b3983228da8d811023780b25654e44f8ee6310fdcda11cef905b384f,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,20b67e1aa38f71b9f11f41e0c07cf76ac1f94e324e7a2bfb1335618548ce03a5,11215736,4,10,2/5,1,constrained,LOC_THETA_CW,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,d728e68195a17aea615264045aa89e527fc2469f56f5ae66125a6ebbcdd668f9,74c9235091392ff048a01be7621c43f62ad665dd7590ef94a35702c477a70dec,74c9235091392ff048a01be7621c43f62ad665dd7590ef94a35702c477a70dec,VALID,ACTIVE,SATISFIED,0,False,4b7860de4f33b630f8ae1abc82aae639779aa3165e219f1a7120826522834e13,1,30.0,8.018759370,7.917957095,0.086807827,0.000625107,0.010854444,False,PRODUCTION_ANALYZER
3a15ae69dfae879cc0eeebd9f27fabcf7caf31a075daa2d6e56fb5bed0db5867,7c4dfc227b239f3624e078c98f9294026f820c11a7d2b114a94317c14683f0d5,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,20b67e1aa38f71b9f11f41e0c07cf76ac1f94e324e7a2bfb1335618548ce03a5,11215736,4,10,2/5,21473099401200000281/200000000000000000000,constrained,CW_THETA_CW,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,5f7ca615e60f467542d587b96ccc3eda536cda5fd27e02c9306af96d8fc190a7,1,30.0,9.319658070,9.213222621,0.087119576,0.000436309,0.015066702,False,PRODUCTION_ANALYZER
44e387337a99aa5c8f7d3601d6303f3ef64e2148e2d6b2ade23a509ec2c9699c,675f2ebca488f2de67581bbd9f07f8759541d6a2b92863226a29b94b0748d57e,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,3b4a9aaf332f0a0c9187a7271e82507b78ba4e559cf821a55eff509734c6146d,453664908,4,10,3/10,1,constrained,CW_D,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,f4679812edc7157f9e64d7761c3902f98660a402b04b88b34ea903f4bfd8f8c6,,NOT_CHECKED,ACTIVE,NOT_APPLICABLE,0,False,8f2a32844fc17496ec93ef3b912e656b79f40259c2874d95170583f28a1cec3e,1,30.0,5.255567600,5.142236805,0.089163986,0.000620719,0.010932743,False,PRODUCTION_ANALYZER
4514de81356eb4c6570d55d92517d50212e74cd96aadc75cf441920dc24a78d9,99a8e93189f7c4814c807dcdc0030e4995345b48278bf6218057c5819b26d911,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,40bc3958eb59dc0aeaabae0f50aa10dff23cd7be35516f731b30d0322d55276c,959759777,4,10,1/5,1,constrained,LOC_D,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,97e1f971e4d935818a495937e0dd95b4b23caa61b8743614fd745dc7e7c1ae55,,NOT_CHECKED,ACTIVE,NOT_APPLICABLE,0,False,d6de2e5854ec4556b77aaff576eabfe0ee586dc8718981ada19cb646c22dcc3f,1,30.0,0.989685459,0.863873891,0.110017563,0.001052509,0.012978429,False,PRODUCTION_ANALYZER
4c17ae4935e6b9340c7575e32a89e5d927c31f6f228e667b03e879573480506e,d1fce70659af7ea964f864c72a503d9cdae3c9b3a1d00ae6bffff5834c28556a,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,40bc3958eb59dc0aeaabae0f50aa10dff23cd7be35516f731b30d0322d55276c,959759777,4,10,1/5,21473099401200000281/200000000000000000000,constrained,LOC_THETA_LOC,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,03d9687c32aff1d31821d55385bb6a3d286f1791b91c4a3eed9076e9416b0c79,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,714dfd21d40dbbef995c73ce7c85efdf169c51efb16f2ce26cad6619c39a9d81,1,30.0,0.868076517,0.743523605,0.103523954,0.000383789,0.010037906,False,PRODUCTION_ANALYZER
60603ec7dee01a4ec29ac0ba556a987b00fa99bba7523730c339d7aba352fbef,a6208875824fdebd785ad79be94f3336b455caa24179a66ed6d705b7af7aa8e1,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,3b4a9aaf332f0a0c9187a7271e82507b78ba4e559cf821a55eff509734c6146d,453664908,4,10,3/10,21473099401200000281/200000000000000000000,constrained,LOC_THETA_LOC,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,bf1fc7dc6999a04ab0c40c2d3416f490559a67f2daaed46b349c480eb39fe560,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,c3ccf119aacbaefecee5fe7dafa1ee5314259c0dd26962849489606fdf32cd02,1,30.0,3.130706299,3.020890743,0.087401596,0.000486544,0.012189866,False,PRODUCTION_ANALYZER
6ba26f27ab50ba79a52ee6d0143bc6549f79c9e324c44c89cf44e899c168d6ad,9c11446c2acafc860693fbe8ec60dd7823461b6695028853909e9eb7f0f045ce,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,40bc3958eb59dc0aeaabae0f50aa10dff23cd7be35516f731b30d0322d55276c,959759777,4,10,1/5,1,constrained,LOC_THETA_CW,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,a2c195df55bf87a3bd9f0241492ce78ac2b13849bc60cb406c4cda650ab803d4,251bccd3fd642a77d5e558685cc90f575430d7bd964b63896e0b71411b1c4a85,251bccd3fd642a77d5e558685cc90f575430d7bd964b63896e0b71411b1c4a85,VALID,ACTIVE,SATISFIED,0,False,7233acc5423e5a38cf3a7646b1304107422842dabd99c573b4fae2e6b8d101af,1,30.0,0.815659548,0.708598647,0.085491832,0.000693347,0.012405019,False,PRODUCTION_ANALYZER
6cdd640a6877e23829c39f6f6f9b7be9a0c9504060b119b5a5b1cfb4e413634d,dc63641847adeed5c0fb339a4abf2f69cee0219cbe1a1b4720500c61814d1fce,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,40bc3958eb59dc0aeaabae0f50aa10dff23cd7be35516f731b30d0322d55276c,959759777,4,10,1/5,21473099401200000281/200000000000000000000,constrained,LOC_D,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,97e1f971e4d935818a495937e0dd95b4b23caa61b8743614fd745dc7e7c1ae55,,NOT_CHECKED,ACTIVE,NOT_APPLICABLE,0,False,9f6e2d3931fa47e4e421de98f9c453a50134b7f176dddffb03be480d6eaf531c,1,30.0,0.934843553,0.830789540,0.089145862,0.000650526,0.012168047,False,PRODUCTION_ANALYZER
874fe49926a145b15962c295c44580c5d194a0ad73b4edf9680138ccac036462,3a8eb2f9d1a5c1b38cbf4d6f3a08c06cdcef33e128dbbc34c4dbb7d635a59dc5,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,3b4a9aaf332f0a0c9187a7271e82507b78ba4e559cf821a55eff509734c6146d,453664908,4,10,3/10,21473099401200000281/200000000000000000000,constrained,LOC_D,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,f4679812edc7157f9e64d7761c3902f98660a402b04b88b34ea903f4bfd8f8c6,,NOT_CHECKED,ACTIVE,NOT_APPLICABLE,0,False,d306f49aec4d6eea3e87ceb8a7175266444a5113389c798e9c4e27dd7c559cdf,1,30.0,4.024948860,3.918136497,0.086580802,0.000800360,0.011924948,False,PRODUCTION_ANALYZER
94ea7588de445cc8c818d85ea1de60e7bf0e531aa2394e630e3111481fceaab3,2c1be7ab96e42479fde51ac87ade021dbaf451ac39f4c0c1bbb710fdf43c5b82,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,3b4a9aaf332f0a0c9187a7271e82507b78ba4e559cf821a55eff509734c6146d,453664908,4,10,3/10,21473099401200000281/200000000000000000000,constrained,CW_D,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,f4679812edc7157f9e64d7761c3902f98660a402b04b88b34ea903f4bfd8f8c6,,NOT_CHECKED,ACTIVE,NOT_APPLICABLE,0,False,c98d82cd45140baf771e8fa827b262dd9601724d8d6295ec4070a0f87934ee42,1,30.0,5.290601179,5.191032444,0.085188898,0.000714387,0.010979369,False,PRODUCTION_ANALYZER
a2c195df55bf87a3bd9f0241492ce78ac2b13849bc60cb406c4cda650ab803d4,f1b2a1ba891d5c23d64b832df635d9013c6a0c2b65c6b06c58ddc1129c07b5aa,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,40bc3958eb59dc0aeaabae0f50aa10dff23cd7be35516f731b30d0322d55276c,959759777,4,10,1/5,1,constrained,CW_THETA_CW,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,87aed03b00176dcae75dc6ae9b0af966d8206b804b8e3aea2d46191022fcd3e7,1,30.0,0.830354237,0.730067174,0.087121486,0.000429325,0.010100571,False,PRODUCTION_ANALYZER
b4b24acc093b369f02f2396c35b8e99c134bd11b6d0d10ab6f3863801aac0925,93d17d4f7e611f6b290abe4321df72c9b017a0c2fb6eba9529be941ad4a6c01e,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,40bc3958eb59dc0aeaabae0f50aa10dff23cd7be35516f731b30d0322d55276c,959759777,4,10,1/5,21473099401200000281/200000000000000000000,constrained,LOC_THETA_CW,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,03d9687c32aff1d31821d55385bb6a3d286f1791b91c4a3eed9076e9416b0c79,251bccd3fd642a77d5e558685cc90f575430d7bd964b63896e0b71411b1c4a85,251bccd3fd642a77d5e558685cc90f575430d7bd964b63896e0b71411b1c4a85,VALID,ACTIVE,SATISFIED,0,False,6b8f5ddaf0ea2cc5ca3cd0854566cd51a18746efbbb1a25225b1eb5ae2afff79,1,30.0,0.812172665,0.711226808,0.088429622,0.000709999,0.009420087,False,PRODUCTION_ANALYZER
b9975cccfa9ed9f99d6704f733507927ae818def548e98f3883d27f73c5163f6,b0d6e6d086da21ad2ba39293cc312fe9cbaa1a24a17748eb4f3e59d838b30ebd,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,20b67e1aa38f71b9f11f41e0c07cf76ac1f94e324e7a2bfb1335618548ce03a5,11215736,4,10,2/5,1,constrained,LOC_THETA_LOC,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,d728e68195a17aea615264045aa89e527fc2469f56f5ae66125a6ebbcdd668f9,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,63383759c773d1c019425c48e89c297e7be3471c53189eb25e62edddb975fdd7,1,30.0,7.848368128,7.743158355,0.087045198,0.000455806,0.009913878,False,PRODUCTION_ANALYZER
bf1fc7dc6999a04ab0c40c2d3416f490559a67f2daaed46b349c480eb39fe560,f473ffe40e3ed1dbfaaaebe07833b7c8a3ec67cd9e76b1baf976d71ea3fc3a63,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,3b4a9aaf332f0a0c9187a7271e82507b78ba4e559cf821a55eff509734c6146d,453664908,4,10,3/10,21473099401200000281/200000000000000000000,constrained,CW_THETA_CW,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,ba3219d0bda24883045dd9530db5042b147234b13d775b3697c43b0c89ef6658,1,30.0,3.132498527,3.026541246,0.089650952,0.000752539,0.013317853,False,PRODUCTION_ANALYZER
cef079fdc7ecc5e15d02c1ba1870e6f971620d6e933761d56e946b0cf4ea43f9,feb43513dd04658cb67f1a637b7a4d4196b3909ce21009b673bbd1b61b603206,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,3b4a9aaf332f0a0c9187a7271e82507b78ba4e559cf821a55eff509734c6146d,453664908,4,10,3/10,21473099401200000281/200000000000000000000,constrained,LOC_THETA_CW,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,bf1fc7dc6999a04ab0c40c2d3416f490559a67f2daaed46b349c480eb39fe560,64167ecfec72444bf6b005114804044f37fd75338af123c7d84bcfe9b5adcd0e,64167ecfec72444bf6b005114804044f37fd75338af123c7d84bcfe9b5adcd0e,VALID,ACTIVE,SATISFIED,0,False,0261d6d27403b7cf42d2b2cc40740109ef39fb4e1edf82fa5d402ab92ff9be32,1,30.0,3.264190198,3.141517839,0.106537974,0.000628263,0.013155248,False,PRODUCTION_ANALYZER
d03a0e1fa98a20fc2451821ff1d3fbf942eadb4371b64b22ffc8c04f5a6a0998,067fe1489b0107ce838f9f20929efca2960ec0d75be8b050086229f321e7e1ea,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,40bc3958eb59dc0aeaabae0f50aa10dff23cd7be35516f731b30d0322d55276c,959759777,4,10,1/5,21473099401200000281/200000000000000000000,constrained,CW_D,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,97e1f971e4d935818a495937e0dd95b4b23caa61b8743614fd745dc7e7c1ae55,,NOT_CHECKED,ACTIVE,NOT_APPLICABLE,0,False,0df13df537655b7622e77d98c3b505d9309cd4e3f3bfe7477b2e557a253b1a61,1,30.0,0.920958871,0.820387335,0.086960798,0.000739535,0.010214090,False,PRODUCTION_ANALYZER
d33f97142f2ede713ff4b43016e281b511ef67c83fec68dd79d23718ec92df87,b8a8e26eb2907f482afaf525365f2a2196d2bbfd4fca56067130484102235520,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,40bc3958eb59dc0aeaabae0f50aa10dff23cd7be35516f731b30d0322d55276c,959759777,4,10,1/5,1,constrained,LOC_THETA_LOC,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,a2c195df55bf87a3bd9f0241492ce78ac2b13849bc60cb406c4cda650ab803d4,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,8fcd50ee054a973b65780ebeeccd33a2c49de5fe0de4243dc16fd215746353ce,1,30.0,0.851967780,0.749226793,0.089072280,0.000393888,0.009828538,False,PRODUCTION_ANALYZER
d50f19109fd16b880da2fa2d49553af0b195352b28af638e83f03776ce92957e,e2c760c75288890158053ba0f3c81ccab510d37be1d42983042d6f17a510abfe,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,3b4a9aaf332f0a0c9187a7271e82507b78ba4e559cf821a55eff509734c6146d,453664908,4,10,3/10,1,constrained,LOC_D,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,f4679812edc7157f9e64d7761c3902f98660a402b04b88b34ea903f4bfd8f8c6,,NOT_CHECKED,ACTIVE,NOT_APPLICABLE,0,False,fef0210808ca4b2218c33eb1661054240e99da6cdffa90e634b597ddb2f3a2bd,1,30.0,4.152702867,4.046663142,0.086716022,0.000590692,0.010394057,False,PRODUCTION_ANALYZER
d728e68195a17aea615264045aa89e527fc2469f56f5ae66125a6ebbcdd668f9,5cf1a95b5e0180c9ba42be28687d803408e653072d65ca5cd986030ad4febfe6,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,20b67e1aa38f71b9f11f41e0c07cf76ac1f94e324e7a2bfb1335618548ce03a5,11215736,4,10,2/5,1,constrained,CW_THETA_CW,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,864afd90d5e89a6ca71b05395f4a4734f416aa09aec10b48225c3e8d59aba718,1,30.0,7.724394015,7.611569686,0.090945028,0.000463050,0.010387744,False,PRODUCTION_ANALYZER
e277c6acf469ee7438c676281c5c1dc8087a493bb2ddecf66fdb92c5fd3f91de,92047c902b46e8219608c95b71249a8dc806364a40801c4570f58ed986f9cbdc,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,3b4a9aaf332f0a0c9187a7271e82507b78ba4e559cf821a55eff509734c6146d,453664908,4,10,3/10,1,constrained,CW_THETA_CW,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,44c301c0c0bedf4e99c9daa95f2cd42fea7d694eb1daed151d432802965ffbbf,1,30.0,3.316684064,3.210304745,0.091760369,0.000447209,0.011607299,False,PRODUCTION_ANALYZER
e2c4f820e46227ad543070b381da539043d1a03fcc4166d1806d6710f437d540,278e6e83537281dae0b23500fab5a622fd15a791b6bb583aed7c4216d3710be5,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,20b67e1aa38f71b9f11f41e0c07cf76ac1f94e324e7a2bfb1335618548ce03a5,11215736,4,10,2/5,1,constrained,LOC_D,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,9d5dc9c1a16557ca74969e4f18752f62cf8a6367bd7a12a117a68c8f540749d5,,NOT_CHECKED,ACTIVE,NOT_APPLICABLE,0,False,cbff8045e555b166f2d02f5eef7f439ad4fefea9e9687b828c0a658cadb88700,1,30.0,8.532043735,8.422729986,0.087462040,0.000625398,0.010397597,False,PRODUCTION_ANALYZER
e395e7c4da1b769730715d82c945ff51ee6d902c3282db7ab40ff10a93836bdf,d8d14af956531a4fd4bb31d65e890f2e8b3286a41c8ca01b9127c0765985355b,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,20b67e1aa38f71b9f11f41e0c07cf76ac1f94e324e7a2bfb1335618548ce03a5,11215736,4,10,2/5,21473099401200000281/200000000000000000000,constrained,CW_D,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,9d5dc9c1a16557ca74969e4f18752f62cf8a6367bd7a12a117a68c8f540749d5,,NOT_CHECKED,ACTIVE,NOT_APPLICABLE,0,False,fe43ade4466500d6d2ca920cfbf35b14422315c672ec4874b811279482e94dfa,1,30.0,8.496466395,8.366618992,0.110290222,0.000591914,0.010422489,False,PRODUCTION_ANALYZER
f717659c4df07470309ebb55f27d3ebba7acd66d6d2d69794d14cc0c4e316bd9,e0504a3808a226140176e94c444ea64fe456a6ae9354bab15b7af9972902f43d,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,20b67e1aa38f71b9f11f41e0c07cf76ac1f94e324e7a2bfb1335618548ce03a5,11215736,4,10,2/5,1,constrained,CW_D,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,9d5dc9c1a16557ca74969e4f18752f62cf8a6367bd7a12a117a68c8f540749d5,,NOT_CHECKED,ACTIVE,NOT_APPLICABLE,0,False,ec7b6999f9b07c72567ba6f3f180089d907dec6d36223d2b1b6b6f4f921109fa,1,30.0,8.540877934,8.435514225,0.090739296,0.000679681,0.010664898,False,PRODUCTION_ANALYZER
fb8ec62a95a06c77fde8c9c54ea647ac5df5a16dc123e38a554c7d6f333e9474,d84080b657e95aaf76454bbf164627cd34143dc253f49da8da9d7e240bb439eb,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,3b4a9aaf332f0a0c9187a7271e82507b78ba4e559cf821a55eff509734c6146d,453664908,4,10,3/10,1,constrained,LOC_THETA_LOC,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,e277c6acf469ee7438c676281c5c1dc8087a493bb2ddecf66fdb92c5fd3f91de,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,8e88d5290ddfc9b8a9a5532bb72c39623e4d4f67d06a03ff59cc56b67f1b50dc,1,30.0,3.231389921,3.131400141,0.086428469,0.000485101,0.010051042,False,PRODUCTION_ANALYZER
fefb9f5e3ed891b7d43fef7cf1d7ff1266f02e19682248c4b5f20c31c6f6302a,21d86423f532ac384690a726e45f227ea84b1cab71974027ab1b0e6d3278166c,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,20b67e1aa38f71b9f11f41e0c07cf76ac1f94e324e7a2bfb1335618548ce03a5,11215736,4,10,2/5,21473099401200000281/200000000000000000000,constrained,LOC_THETA_LOC,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,3a15ae69dfae879cc0eeebd9f27fabcf7caf31a075daa2d6e56fb5bed0db5867,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,250ff8c7772db2f84b36cede32f747633b9e4b5bf0f1242ba9dd2b56727f3af7,1,30.0,7.845031936,7.742712086,0.087338140,0.000465174,0.011788248,False,PRODUCTION_ANALYZER
ffef9125bdbcff53adaec0ea2ec178a6d5d24b337ae94d94b0cf0e855e30b1a0,14b254fd42fd7b9f302bd987593df911b81f79667b302e3cc864c71cd2559502,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,20b67e1aa38f71b9f11f41e0c07cf76ac1f94e324e7a2bfb1335618548ce03a5,11215736,4,10,2/5,21473099401200000281/200000000000000000000,constrained,LOC_D,AUXILIARY_ABLATION,COMPLETED,CERTIFIED_TASKSET,True,,10,10,10,10,,9d5dc9c1a16557ca74969e4f18752f62cf8a6367bd7a12a117a68c8f540749d5,,NOT_CHECKED,ACTIVE,NOT_APPLICABLE,0,False,19c881604777e45b480eae9e2892b5fca8be9233c99f1bb833c4454b1034ba58,1,30.0,8.803038667,8.693918012,0.088290438,0.000699669,0.012080965,False,PRODUCTION_ANALYZER
