phase,cell_id,utilization,exact_e0,taskset_id,relation,task_id,priority_rank,complete_solver_status,local_solver_status,complete_certification_status,local_certification_status,complete_candidate,local_candidate,response_relation,response_reduction,strict_response,local_only_candidate,certification_gain,diagnostic_status,strict_envelope_count,local_only_closure_count
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,28,28,EQUAL,0,False,False,False,TRACED_COMPLETE,25,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,9,9,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,11,11,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,31,31,EQUAL,0,False,False,False,TRACED_COMPLETE,28,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,25,25,EQUAL,0,False,False,False,TRACED_COMPLETE,12,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,9,9,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,11,11,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,23,23,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,9,9,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,11,11,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,23,23,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,28,28,EQUAL,0,False,False,False,TRACED_COMPLETE,25,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,9,9,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,11,11,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,31,31,EQUAL,0,False,False,False,TRACED_COMPLETE,28,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,25,25,EQUAL,0,False,False,False,TRACED_COMPLETE,12,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,9,9,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,11,11,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,23,23,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,9,9,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,11,11,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00000-40bc3958eb59,RECURSIVE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,23,23,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,8,8,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,65,65,EQUAL,0,False,False,False,TRACED_COMPLETE,62,0
