phase,cell_id,utilization,exact_e0,taskset_id,relation,task_id,priority_rank,complete_solver_status,local_solver_status,complete_certification_status,local_certification_status,complete_candidate,local_candidate,response_relation,response_reduction,strict_response,local_only_candidate,certification_gain,diagnostic_status,strict_envelope_count,local_only_closure_count
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,16,16,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,15,15,EQUAL,0,False,False,False,TRACED_COMPLETE,4,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,20,20,EQUAL,0,False,False,False,TRACED_COMPLETE,11,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,50,50,EQUAL,0,False,False,False,TRACED_COMPLETE,40,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,56,56,EQUAL,0,False,False,False,TRACED_COMPLETE,40,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,87,87,EQUAL,0,False,False,False,TRACED_COMPLETE,84,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,8,8,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,65,65,EQUAL,0,False,False,False,TRACED_COMPLETE,62,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,16,16,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,15,15,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,16,16,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,36,36,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,43,43,EQUAL,0,False,False,False,TRACED_COMPLETE,7,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,65,65,EQUAL,0,False,False,False,TRACED_COMPLETE,59,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,8,8,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,65,65,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,16,16,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,15,15,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,16,16,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,36,36,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,43,43,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,65,65,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,8,8,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,65,65,EQUAL,0,False,False,False,TRACED_COMPLETE,62,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,16,16,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,15,15,EQUAL,0,False,False,False,TRACED_COMPLETE,4,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,20,20,EQUAL,0,False,False,False,TRACED_COMPLETE,11,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,50,50,EQUAL,0,False,False,False,TRACED_COMPLETE,40,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,56,56,EQUAL,0,False,False,False,TRACED_COMPLETE,40,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,87,87,EQUAL,0,False,False,False,TRACED_COMPLETE,84,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,8,8,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,65,65,EQUAL,0,False,False,False,TRACED_COMPLETE,62,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,16,16,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,15,15,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,16,16,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,36,36,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,43,43,EQUAL,0,False,False,False,TRACED_COMPLETE,7,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,FIXED_CW_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,65,65,EQUAL,0,False,False,False,TRACED_COMPLETE,59,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,8,8,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,65,65,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,16,16,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,15,15,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,16,16,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,36,36,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,43,43,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00000-20b67e1aa38f,RECURSIVE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,65,65,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,2/5,1,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,5,5,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,2/5,1,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,5,5,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,2/5,1,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,17,17,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,2/5,1,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,5,5,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,2/5,1,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,53,53,EQUAL,0,False,False,False,TRACED_COMPLETE,28,0
B,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,2/5,1,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,23,23,EQUAL,0,False,False,False,TRACED_COMPLETE,3,0
B,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,2/5,1,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,39,39,EQUAL,0,False,False,False,TRACED_COMPLETE,28,0
