phase,cell_id,utilization,exact_e0,taskset_id,relation,task_id,priority_rank,complete_solver_status,local_solver_status,complete_certification_status,local_certification_status,complete_candidate,local_candidate,response_relation,response_reduction,strict_response,local_only_candidate,certification_gain,diagnostic_status,strict_envelope_count,local_only_closure_count
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,DEADLINE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,4,4,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,DEADLINE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,18,18,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,DEADLINE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,DEADLINE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,14,14,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,DEADLINE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,DEADLINE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,17,17,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,DEADLINE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,13,13,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,DEADLINE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,23,23,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,DEADLINE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,24,24,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,DEADLINE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,22,22,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,FIXED_CW_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,4,4,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,FIXED_CW_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,18,18,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,FIXED_CW_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,FIXED_CW_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,14,14,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,FIXED_CW_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,FIXED_CW_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,17,17,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,FIXED_CW_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,13,13,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,FIXED_CW_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,22,22,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,FIXED_CW_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,23,23,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,FIXED_CW_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,21,21,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,RECURSIVE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,4,4,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,RECURSIVE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,18,18,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,RECURSIVE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,RECURSIVE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,14,14,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,RECURSIVE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,RECURSIVE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,17,17,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,RECURSIVE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,13,13,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,RECURSIVE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,22,22,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,RECURSIVE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,23,23,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,1/5,21473099401200000281/200000000000000000000,v93-21471487b7-t00001-5f2d8a968c46,RECURSIVE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,21,21,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,DEADLINE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,4,4,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,DEADLINE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,8,8,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,DEADLINE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,4,4,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,DEADLINE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,23,23,EQUAL,0,False,False,False,TRACED_COMPLETE,17,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,DEADLINE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,18,18,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,DEADLINE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,9,9,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,DEADLINE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,59,59,EQUAL,0,False,False,False,TRACED_COMPLETE,36,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,DEADLINE_CARRY_IN,7,7,NO_CANDIDATE,NO_CANDIDATE,NOT_CERTIFIED,NOT_CERTIFIED,,,NO_COMMON_CANDIDATE,,False,False,False,TRACED_COMPLETE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,DEADLINE_CARRY_IN,8,8,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,UNAVAILABLE,,False,False,False,SKIPPED_NOT_EVALUATED,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,DEADLINE_CARRY_IN,9,9,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,UNAVAILABLE,,False,False,False,SKIPPED_NOT_EVALUATED,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,FIXED_CW_CARRY_IN,0,0,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,4,,UNAVAILABLE,,False,False,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,FIXED_CW_CARRY_IN,1,1,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,8,,UNAVAILABLE,,False,False,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,FIXED_CW_CARRY_IN,2,2,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,4,,UNAVAILABLE,,False,False,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,FIXED_CW_CARRY_IN,3,3,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,23,,UNAVAILABLE,,False,False,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,FIXED_CW_CARRY_IN,4,4,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,18,,UNAVAILABLE,,False,False,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,FIXED_CW_CARRY_IN,5,5,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,9,,UNAVAILABLE,,False,False,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,FIXED_CW_CARRY_IN,6,6,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,57,,UNAVAILABLE,,False,False,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,FIXED_CW_CARRY_IN,7,7,NO_CANDIDATE,NOT_APPLICABLE_DEPENDENCY,NOT_CERTIFIED,NOT_APPLICABLE,,,UNAVAILABLE,,False,False,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,FIXED_CW_CARRY_IN,8,8,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,NOT_APPLICABLE,,,UNAVAILABLE,,False,False,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,FIXED_CW_CARRY_IN,9,9,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,NOT_APPLICABLE,,,UNAVAILABLE,,False,False,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,RECURSIVE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,4,4,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,RECURSIVE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,8,8,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,RECURSIVE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,4,4,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,RECURSIVE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,23,23,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,RECURSIVE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,18,18,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,RECURSIVE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,9,9,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,RECURSIVE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,57,57,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,RECURSIVE_CARRY_IN,7,7,NO_CANDIDATE,NO_CANDIDATE,NOT_CERTIFIED,NOT_CERTIFIED,,,NO_COMMON_CANDIDATE,,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,RECURSIVE_CARRY_IN,8,8,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,UNAVAILABLE,,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
B,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,3/10,1,v93-cfffce69e8-t00001-2ccd7d77f533,RECURSIVE_CARRY_IN,9,9,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,UNAVAILABLE,,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
