taskset_id,U_norm,E0,relation,task_id,priority_rank,complete_candidate,local_candidate,improvement,status,common_task_count,tighter_count,equal_count,violation_count,maximum_improvement,mean_improvement
v93-u0-e0-t00-ba6fa39928a7,0.2,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t00-ba6fa39928a7,0.2,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t00-ba6fa39928a7,0.2,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t01-c1c7923b4577,0.2,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t01-c1c7923b4577,0.2,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t01-c1c7923b4577,0.2,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t02-f9923e163823,0.2,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t02-f9923e163823,0.2,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t02-f9923e163823,0.2,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t03-b6e8dd9e81b4,0.2,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t03-b6e8dd9e81b4,0.2,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t03-b6e8dd9e81b4,0.2,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t04-2fe262efcc3c,0.2,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t04-2fe262efcc3c,0.2,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t04-2fe262efcc3c,0.2,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t05-c0a787fff951,0.2,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t05-c0a787fff951,0.2,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t05-c0a787fff951,0.2,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t06-31157518f037,0.2,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t06-31157518f037,0.2,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t06-31157518f037,0.2,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t07-8539441f9c62,0.2,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t07-8539441f9c62,0.2,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t07-8539441f9c62,0.2,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t08-dca9b9e27cf3,0.2,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t08-dca9b9e27cf3,0.2,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t08-dca9b9e27cf3,0.2,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t09-6ba3650dc497,0.2,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t09-6ba3650dc497,0.2,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e0-t09-6ba3650dc497,0.2,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u0-e1-t00-f8b4c71f0699,0.2,1,DEADLINE_CARRY_IN,0,0,4,4,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,DEADLINE_CARRY_IN,1,1,1,1,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,DEADLINE_CARRY_IN,2,2,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,DEADLINE_CARRY_IN,3,3,6,6,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,DEADLINE_CARRY_IN,4,4,13,13,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,DEADLINE_CARRY_IN,5,5,17,17,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,DEADLINE_CARRY_IN,6,6,31,31,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,DEADLINE_CARRY_IN,7,7,32,32,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,DEADLINE_CARRY_IN,8,8,36,36,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,DEADLINE_CARRY_IN,9,9,71,71,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,FIXED_CW_CARRY_IN,0,0,4,4,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,FIXED_CW_CARRY_IN,1,1,1,1,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,FIXED_CW_CARRY_IN,2,2,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,FIXED_CW_CARRY_IN,3,3,6,6,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,FIXED_CW_CARRY_IN,4,4,12,12,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,FIXED_CW_CARRY_IN,5,5,14,14,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,FIXED_CW_CARRY_IN,6,6,24,24,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,FIXED_CW_CARRY_IN,7,7,20,20,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,FIXED_CW_CARRY_IN,8,8,21,21,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,FIXED_CW_CARRY_IN,9,9,53,53,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,RECURSIVE_CARRY_IN,0,0,4,4,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,RECURSIVE_CARRY_IN,1,1,1,1,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,RECURSIVE_CARRY_IN,2,2,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,RECURSIVE_CARRY_IN,3,3,6,6,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,RECURSIVE_CARRY_IN,4,4,12,12,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,RECURSIVE_CARRY_IN,5,5,14,14,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,RECURSIVE_CARRY_IN,6,6,24,24,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,RECURSIVE_CARRY_IN,7,7,20,20,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,RECURSIVE_CARRY_IN,8,8,21,21,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t00-f8b4c71f0699,0.2,1,RECURSIVE_CARRY_IN,9,9,53,53,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,DEADLINE_CARRY_IN,0,0,3,3,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,DEADLINE_CARRY_IN,1,1,4,4,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,DEADLINE_CARRY_IN,2,2,20,20,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,DEADLINE_CARRY_IN,3,3,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,DEADLINE_CARRY_IN,4,4,14,14,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,DEADLINE_CARRY_IN,5,5,22,22,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,DEADLINE_CARRY_IN,6,6,27,27,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,DEADLINE_CARRY_IN,7,7,33,33,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,DEADLINE_CARRY_IN,8,8,35,35,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,DEADLINE_CARRY_IN,9,9,47,47,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,FIXED_CW_CARRY_IN,0,0,3,3,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,FIXED_CW_CARRY_IN,1,1,4,4,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,FIXED_CW_CARRY_IN,2,2,20,20,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,FIXED_CW_CARRY_IN,3,3,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,FIXED_CW_CARRY_IN,4,4,12,12,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,FIXED_CW_CARRY_IN,5,5,17,17,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,FIXED_CW_CARRY_IN,6,6,18,18,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,FIXED_CW_CARRY_IN,7,7,19,19,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,FIXED_CW_CARRY_IN,8,8,19,19,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,FIXED_CW_CARRY_IN,9,9,30,30,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,RECURSIVE_CARRY_IN,0,0,3,3,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,RECURSIVE_CARRY_IN,1,1,4,4,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,RECURSIVE_CARRY_IN,2,2,20,20,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,RECURSIVE_CARRY_IN,3,3,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,RECURSIVE_CARRY_IN,4,4,12,12,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,RECURSIVE_CARRY_IN,5,5,17,17,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,RECURSIVE_CARRY_IN,6,6,18,18,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,RECURSIVE_CARRY_IN,7,7,19,19,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,RECURSIVE_CARRY_IN,8,8,19,19,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t01-e826f2c4e829,0.2,1,RECURSIVE_CARRY_IN,9,9,30,30,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,DEADLINE_CARRY_IN,0,0,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,DEADLINE_CARRY_IN,1,1,5,5,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,DEADLINE_CARRY_IN,2,2,3,3,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,DEADLINE_CARRY_IN,3,3,6,6,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,DEADLINE_CARRY_IN,4,4,13,13,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,DEADLINE_CARRY_IN,5,5,20,20,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,DEADLINE_CARRY_IN,6,6,37,37,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,DEADLINE_CARRY_IN,7,7,57,57,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,DEADLINE_CARRY_IN,8,8,44,44,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,DEADLINE_CARRY_IN,9,9,63,63,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,FIXED_CW_CARRY_IN,0,0,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,FIXED_CW_CARRY_IN,1,1,5,5,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,FIXED_CW_CARRY_IN,2,2,3,3,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,FIXED_CW_CARRY_IN,3,3,6,6,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,FIXED_CW_CARRY_IN,4,4,11,11,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,FIXED_CW_CARRY_IN,5,5,15,15,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,FIXED_CW_CARRY_IN,6,6,29,29,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,FIXED_CW_CARRY_IN,7,7,44,44,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,FIXED_CW_CARRY_IN,8,8,26,26,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,FIXED_CW_CARRY_IN,9,9,40,40,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,RECURSIVE_CARRY_IN,0,0,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,RECURSIVE_CARRY_IN,1,1,5,5,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,RECURSIVE_CARRY_IN,2,2,3,3,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,RECURSIVE_CARRY_IN,3,3,6,6,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,RECURSIVE_CARRY_IN,4,4,11,11,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,RECURSIVE_CARRY_IN,5,5,15,15,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,RECURSIVE_CARRY_IN,6,6,29,29,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,RECURSIVE_CARRY_IN,7,7,44,44,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,RECURSIVE_CARRY_IN,8,8,26,26,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t02-574d8a190b8a,0.2,1,RECURSIVE_CARRY_IN,9,9,40,40,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,DEADLINE_CARRY_IN,0,0,4,4,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,DEADLINE_CARRY_IN,1,1,5,5,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,DEADLINE_CARRY_IN,2,2,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,DEADLINE_CARRY_IN,3,3,1,1,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,DEADLINE_CARRY_IN,4,4,4,4,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,DEADLINE_CARRY_IN,5,5,17,17,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,DEADLINE_CARRY_IN,6,6,10,10,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,DEADLINE_CARRY_IN,7,7,42,42,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,DEADLINE_CARRY_IN,8,8,16,16,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,DEADLINE_CARRY_IN,9,9,37,37,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,FIXED_CW_CARRY_IN,0,0,4,4,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,FIXED_CW_CARRY_IN,1,1,5,5,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,FIXED_CW_CARRY_IN,2,2,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,FIXED_CW_CARRY_IN,3,3,1,1,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,FIXED_CW_CARRY_IN,4,4,3,3,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,FIXED_CW_CARRY_IN,5,5,14,14,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,FIXED_CW_CARRY_IN,6,6,5,5,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,FIXED_CW_CARRY_IN,7,7,37,37,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,FIXED_CW_CARRY_IN,8,8,8,8,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,FIXED_CW_CARRY_IN,9,9,29,29,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,RECURSIVE_CARRY_IN,0,0,4,4,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,RECURSIVE_CARRY_IN,1,1,5,5,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,RECURSIVE_CARRY_IN,2,2,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,RECURSIVE_CARRY_IN,3,3,1,1,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,RECURSIVE_CARRY_IN,4,4,3,3,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,RECURSIVE_CARRY_IN,5,5,14,14,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,RECURSIVE_CARRY_IN,6,6,5,5,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,RECURSIVE_CARRY_IN,7,7,37,37,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,RECURSIVE_CARRY_IN,8,8,8,8,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t03-915984974c81,0.2,1,RECURSIVE_CARRY_IN,9,9,29,29,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,DEADLINE_CARRY_IN,0,0,19,19,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,DEADLINE_CARRY_IN,1,1,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,DEADLINE_CARRY_IN,2,2,5,5,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,DEADLINE_CARRY_IN,3,3,4,4,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,DEADLINE_CARRY_IN,4,4,7,7,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,DEADLINE_CARRY_IN,5,5,10,10,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,DEADLINE_CARRY_IN,6,6,15,15,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,DEADLINE_CARRY_IN,7,7,21,21,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,DEADLINE_CARRY_IN,8,8,26,26,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,DEADLINE_CARRY_IN,9,9,62,62,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,FIXED_CW_CARRY_IN,0,0,19,19,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,FIXED_CW_CARRY_IN,1,1,2,2,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,FIXED_CW_CARRY_IN,2,2,5,5,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,FIXED_CW_CARRY_IN,3,3,4,4,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,FIXED_CW_CARRY_IN,4,4,5,5,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,FIXED_CW_CARRY_IN,5,5,5,5,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,FIXED_CW_CARRY_IN,6,6,10,10,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,FIXED_CW_CARRY_IN,7,7,14,14,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,FIXED_CW_CARRY_IN,8,8,17,17,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,FIXED_CW_CARRY_IN,9,9,50,50,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,RECURSIVE_CARRY_IN,0,0,19,19,0,EQUAL,10,0,10,0,0,0
v93-u0-e1-t04-8faf75061cb3,0.2,1,RECURSIVE_CARRY_IN,1,1,2,2,0,EQUAL,10,0,10,0,0,0
